title,price,make,model,yom,mileage,engine_cc,location,url,scrape_date
Hero Maestro Edge 2020,338000,Hero,Maestro Edge,2020,34500,110,Colombo,https://ikman.lk/en/ad/hero-maestro-edge-2020-for-sale-colombo-48,2026-02-21
TVS Sport 110 2026,129600,TVS,Sport,2026,0,110,Kalutara,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-kalutara-105,2026-02-21
TVS Ntorq 125 2026,179900,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-490,2026-02-21
KTM Duke 125 2019,822000,KTM,Duke 125,2019,56000,125,Jaffna,https://ikman.lk/en/ad/ktm-duke-125-2019-for-sale-jaffna-121,2026-02-21
Bajaj Pulsar N160 Premium 2026,416000,Bajaj,Pulsar N160,2026,0,160,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-n160-premium-2026-for-sale-colombo-263,2026-02-21
Bajaj Pulsar N160 Premium 2026,416000,Bajaj,Pulsar N160,2026,0,160,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-n160-premium-2026-for-sale-colombo-264,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-503,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-502,2026-02-21
Bajaj Pulsar NS200 Brand New 2026,515000,Bajaj,Pulsar NS200,2026,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-brand-new-2026-for-sale-colombo-65,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-501,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-500,2026-02-21
Bajaj Pulsar NS200 Brand New 2026,515000,Bajaj,Pulsar NS200,2026,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-brand-new-2026-for-sale-colombo-64,2026-02-21
Demak Skyline 2017,385000,Demak,Skyline,2017,45000,225,Gampaha,https://ikman.lk/en/ad/demak-skyline-2017-for-sale-gampaha-242,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-499,2026-02-21
Bajaj Pulsar NS200 Brand New 2026,515000,Bajaj,Pulsar NS200,2026,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-brand-new-2026-for-sale-colombo-63,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-497,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-496,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-495,2026-02-21
TVS Scooty Pep+ 2011,195000,TVS,Scooty Pep+,2011,45000,90,Matara,https://ikman.lk/en/ad/tvs-scooty-pep-2011-for-sale-matara-77,2026-02-21
Bajaj Boxer 1997,110000,Bajaj,Boxer,1997,50000,100,Matale,https://ikman.lk/en/ad/bajaj-boxer-1997-for-sale-matale,2026-02-21
Honda Dio 110 2020,588000,Honda,Dio,2020,39744,110,Gampaha,https://ikman.lk/en/ad/honda-dio-110-2020-for-sale-gampaha-4,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Kalutara,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-kalutara-210,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Kalutara,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-kalutara-209,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Kalutara,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-kalutara-208,2026-02-21
TVS Raider 125 2026,199500,TVS,Raider 125,2026,0,125,Kalutara,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-kalutara-207,2026-02-21
NWOW SE 2018,200000,NWOW,SE,2018,22500,100,Colombo,https://ikman.lk/en/ad/nwow-se-e-now-2018-for-sale-colombo,2026-02-21
Bajaj Pulsar N125 Brand New 2026,255000,Bajaj,Pulsar N125,2026,0,125,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-n125-brand-new-2026-for-sale-colombo-58,2026-02-21
Bajaj Platina 100 2011,235000,Bajaj,Platina,2011,39444,100,Gampaha,https://ikman.lk/en/ad/bajaj-platina-100-2011-for-sale-gampaha-143,2026-02-21
Bajaj CT100 ES 100 New CTES 2025,258975,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-es-100-new-ctes-2025-for-sale-colombo,2026-02-21
TVS Raider 125 2026,156900,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-355,2026-02-21
TVS Sport 110 2026,129600,TVS,Sport,2026,0,110,Kalutara,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-kalutara-119,2026-02-21
NWOW SE 2018,200000,NWOW,SE,2018,22500,100,Colombo,https://ikman.lk/en/ad/nwow-se-e-now-2018-for-sale-colombo,2026-02-21
Bajaj Pulsar N125 Brand New 2026,255000,Bajaj,Pulsar N125,2026,0,125,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-n125-brand-new-2026-for-sale-colombo-58,2026-02-21
Bajaj Platina 100 2011,235000,Bajaj,Platina,2011,39444,100,Gampaha,https://ikman.lk/en/ad/bajaj-platina-100-2011-for-sale-gampaha-143,2026-02-21
Bajaj Pulsar N125 Brand New 2026,255000,Bajaj,Pulsar N125,2026,0,125,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-n125-brand-new-2026-for-sale-colombo-57,2026-02-21
Honda Twister dawn pemant 100000 2017,338000,Honda,Twister,2017,39885,110,Gampaha,https://ikman.lk/en/ad/honda-twister-dawn-pemant-100000-2017-for-sale-gampaha-16,2026-02-21
Honda Dio DX 2018,585000,Honda,Dio,2018,42000,110,Kegalle,https://ikman.lk/en/ad/honda-dio-dx-2018-for-sale-kegalle-3,2026-02-21
Bajaj CT100 2025,264000,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-2025-for-sale-colombo-1439,2026-02-21
TVS Sport 110 2026,108500,TVS,Sport,2026,0,110,Colombo,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-colombo-358,2026-02-21
TVS Sport 110 2026,108500,TVS,Sport,2026,0,110,Colombo,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-colombo-356,2026-02-21
TVS Sport 110 2026,108500,TVS,Sport,2026,0,110,Colombo,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-colombo-357,2026-02-21
E Bike ZS 2025,130000,Other brand,Other model,2025,0,1200,Gampaha,https://ikman.lk/en/ad/e-bike-zs-2025-for-sale-gampaha-111,2026-02-21
E Bike ZL 2025,147000,Other brand,Other model,2025,0,2000,Gampaha,https://ikman.lk/en/ad/e-bike-zl-2025-for-sale-gampaha-95,2026-02-21
XGW 2025,112000,Other brand,Other model,2025,0,1200,Gampaha,https://ikman.lk/en/ad/xgw-2025-for-sale-gampaha-55,2026-02-21
E Bike G18 2025,182000,Other brand,Other model,2025,0,2000,Gampaha,https://ikman.lk/en/ad/e-bike-g18-2025-for-sale-gampaha-121,2026-02-21
Bajaj Discover 125 Disc ES New 2025,325975,Bajaj,Discover 125,2025,0,125,Colombo,https://ikman.lk/en/ad/bajaj-discover-125-disc-es-new-2025-for-sale-colombo-1,2026-02-21
Bajaj Discover 125 ES Disc New 2025,325975,Bajaj,Discover 125,2025,0,125,Colombo,https://ikman.lk/en/ad/bajaj-discover-125-es-disc-new-2025-for-sale-colombo-26,2026-02-21
TVS Sport 110 2026,108000,TVS,Sport,2026,0,110,Colombo,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-colombo-354,2026-02-21
TVS Sport 110 2026,108500,TVS,Sport,2026,0,110,Colombo,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-colombo-355,2026-02-21
Bajaj Pulsar NS200 2018,900000,Bajaj,Pulsar NS200,2018,78990,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2014-for-sale-colombo-5,2026-02-21
TVS Sport 110 2026,108500,TVS,Sport,2026,0,110,Colombo,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-colombo-353,2026-02-21
TVS Sport 110 2026,108500,TVS,Sport,2026,0,110,Kalutara,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-kalutara-133,2026-02-21
Bajaj CT100 2019,510000,Bajaj,CT100,2019,27000,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-2019-for-sale-colombo-788,2026-02-21
Bajaj Discover 2010,260000,Bajaj,Discover,2010,56000,135,Vavuniya,https://ikman.lk/en/ad/bajaj-discover-2010-for-sale-vavuniya-2,2026-02-21
Bajaj CT100 2016,450000,Bajaj,CT100,2016,92458,100,Puttalam,https://ikman.lk/en/ad/bajaj-ct100-2016-for-sale-puttalam-426,2026-02-21
Honda ADV 160 2025,2100000,Honda,ADV 160,2025,0,160,Colombo,https://ikman.lk/en/ad/honda-adv-160-2025-for-sale-colombo-12,2026-02-21
TVS Raider 125 2026,158200,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-289,2026-02-21
TVS Raider 125 2026,156990,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-357,2026-02-21
TVS Ntorq 2026,55700,TVS,Ntorq,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-colombo-242,2026-02-21
Honda ADV 160 2025,2100000,Honda,ADV 160,2025,0,160,Colombo,https://ikman.lk/en/ad/honda-adv-160-2025-for-sale-colombo-12,2026-02-21
TVS IQUBE S 2026,129500,TVS,IQUBE S,2026,0,125,Kalutara,https://ikman.lk/en/ad/tvs-iqube-s-2026-for-sale-kalutara-22,2026-02-21
TVS Ntorq 2026,139500,TVS,Ntorq,2026,0,125,Kalutara,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-kalutara-173,2026-02-21
TVS Ntorq 2026,139500,TVS,Ntorq,2026,0,125,Kalutara,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-kalutara-171,2026-02-21
TVS Ntorq 2026,139500,TVS,Ntorq,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-colombo-371,2026-02-21
TVS Ntorq 2026,139500,TVS,Ntorq,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-colombo-370,2026-02-21
TVS iQube Electric 2026,128000,TVS,iQube Electric,2026,0,2,Colombo,https://ikman.lk/en/ad/tvs-iqube-electric-2026-for-sale-colombo-99,2026-02-21
TVS Ntorq 2026,139500,TVS,Ntorq,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-colombo-369,2026-02-21
TVS Ntorq 2026,139500,TVS,Ntorq,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-colombo-367,2026-02-21
TVS iQube Electric 2026,128000,TVS,iQube Electric,2026,0,2,Colombo,https://ikman.lk/en/ad/tvs-iqube-electric-2026-for-sale-colombo-98,2026-02-21
TVS Ntorq 2026,139500,TVS,Ntorq,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-colombo-365,2026-02-21
TVS Ntorq 2026,139500,TVS,Ntorq,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-colombo-363,2026-02-21
Ranomoto Pattaya 2019,147000,Ranomoto,Pattaya,2019,20000,125,Ampara,https://ikman.lk/en/ad/ranomoto-pattaya-2019-for-sale-ampara-1,2026-02-21
TVS Ntorq 2026,139500,TVS,Ntorq,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-colombo-362,2026-02-21
TVS Ntorq 2026,139500,TVS,Ntorq,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-colombo-361,2026-02-21
Yamaha Ray ZR STREET RALLY 2019,115000,Yamaha,Ray ZR,2019,68500,110,Kurunegala,https://ikman.lk/en/ad/yamaha-ray-zr-street-rally-2019-for-sale-kurunegala-57,2026-02-21
Bajaj Platina 2010,210000,Bajaj,Platina,2010,62000,100,Puttalam,https://ikman.lk/en/ad/bajaj-platina-100cc-2010-for-sale-puttalam,2026-02-21
Hero Dash 2016,275000,Hero,Dash,2016,35800,110,Kurunegala,https://ikman.lk/en/ad/hero-dash-2016-for-sale-kurunegala-921,2026-02-21
Honda Grazia 125 2019,535000,Honda,Grazia,2019,48000,125,Colombo,https://ikman.lk/en/ad/honda-grazia-125-2019-for-sale-colombo-149,2026-02-21
Bajaj Pulsar 135 2016,290000,Bajaj,Pulsar 135,2016,25000,135,Galle,https://ikman.lk/en/ad/bajaj-pulsar-135-2016-for-sale-galle-35,2026-02-21
Bajaj Pulsar 150 2014,570000,Bajaj,Pulsar 150,2014,21627,150,Kandy,https://ikman.lk/en/ad/bajaj-pulsar-150-2014-for-sale-kandy-676,2026-02-21
Bajaj Pulsar 150 2016,540000,Bajaj,Pulsar 150,2016,43500,150,Batticaloa,https://ikman.lk/en/ad/bajaj-pulsar-150-palser-2016-for-sale-batticaloa-1,2026-02-21
Honda CBR 2025,4000000,Honda,CBR,2025,0,250,Anuradhapura,https://ikman.lk/en/ad/honda-cbr-250rr-2025-for-sale-anuradhapura,2026-02-21
Bajaj Pulsar 135 2011,225000,Bajaj,Pulsar 135,2011,75000,135,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-135-2011-for-sale-colombo-3078,2026-02-21
Honda Dio 2019,560000,Honda,Dio,2019,40000,110,Colombo,https://ikman.lk/en/ad/honda-dio-2019-for-sale-colombo-4281,2026-02-21
Bajaj Pulsar NS200 EFI ABS New 2025,509975,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-efi-abs-new-2025-for-sale-colombo-22,2026-02-21
TVS Ntorq 125 Brand New 2026,158500,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-566,2026-02-21
Honda Dio 2019,560000,Honda,Dio,2019,40000,110,Colombo,https://ikman.lk/en/ad/honda-dio-2019-for-sale-colombo-4281,2026-02-21
Hero Dawn 2004,145000,Hero,Dawn,2004,150000,100,Batticaloa,https://ikman.lk/en/ad/hero-dawn-2004-for-sale-batticaloa-6,2026-02-21
Hero Pleasure 2012,130000,Hero,Pleasure,2012,38800,110,Hambantota,https://ikman.lk/en/ad/hero-pleasure-2012-for-sale-hambantota-231,2026-02-21
Hero Dash 2017,360000,Hero,Dash,2017,34995,770,Kandy,https://ikman.lk/en/ad/hero-dash-2017-for-sale-kandy-247,2026-02-21
Hero Dash 2015,295000,Hero,Dash,2015,55000,102,Gampaha,https://ikman.lk/en/ad/hero-dash-2015-for-sale-gampaha-282,2026-02-21
Bajaj Pulsar 135 2008,155000,Bajaj,Pulsar 135,2008,37000,135,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-135-2008-for-sale-colombo-2,2026-02-21
Honda Hornet 2007,2050000,Honda,Hornet,2007,39000,250,Gampaha,https://ikman.lk/en/ad/honda-hornet-all-parts-original-2007-for-sale-gampaha-1,2026-02-21
Bajaj Pulsar 135 2018,530000,Bajaj,Pulsar 135,2018,20000,135,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-135-pulser-2018-for-sale-colombo,2026-02-21
Bajaj Pulsar NS200 2025,1079950,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2025-for-sale-colombo-206,2026-02-21
Bajaj Pulsar N160 Premium 2025,955950,Bajaj,Pulsar N160,2025,0,160,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-n160-premium-2025-for-sale-colombo-640,2026-02-21
Bajaj CT100 2025,577950,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-2025-for-sale-colombo-1437,2026-02-21
TVS Wego 2017,440000,TVS,Wego,2017,82680,110,Kalutara,https://ikman.lk/en/ad/tvs-wego-2017-for-sale-kalutara-473,2026-02-21
Bajaj Pulsar 150 2016,565000,Bajaj,Pulsar 150,2016,53000,150,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-150-2016-for-sale-colombo-1692,2026-02-21
Hero Hunk 2014,360000,Hero,Hunk,2014,166380,150,Anuradhapura,https://ikman.lk/en/ad/hero-hunk-g-2014-for-sale-anuradhapura,2026-02-21
Suzuki Gixxer SF 2017,520000,Suzuki,Gixxer SF,2017,49000,150,Kegalle,https://ikman.lk/en/ad/suzuki-gixxer-sf-2017-for-sale-kegalle-2,2026-02-21
Bajaj Pulsar NS200 2019,870000,Bajaj,Pulsar NS200,2019,50000,200,Kalutara,https://ikman.lk/en/ad/bajaj-pulsar-ns200-dual-channel-abs-2019-for-sale-kalutara,2026-02-21
TVS Apache 200 2017,500000,TVS,Apache,2017,38000,200,Colombo,https://ikman.lk/en/ad/tvs-apache-200-2017-for-sale-colombo-322,2026-02-21
Bajaj Pulsar NS160 2018,700000,Bajaj,Pulsar NS160,2018,22639,160,Badulla,https://ikman.lk/en/ad/bajaj-pulsar-ns160-2018-for-sale-badulla,2026-02-21
TVS Apache RTR 200 Race Edition 2019,790000,TVS,Apache RTR 200,2019,62000,200,Colombo,https://ikman.lk/en/ad/tvs-apache-rtr-200-race-edition-2019-for-sale-colombo-10,2026-02-21
TVS Stryker 2018,400000,TVS,Stryker,2018,70000,125,Gampaha,https://ikman.lk/en/ad/tvs-stryker-2018-for-sale-gampaha-3,2026-02-21
Bajaj Pulsar 135 2010,235000,Bajaj,Pulsar 135,2010,121950,135,Gampaha,https://ikman.lk/en/ad/bajaj-pulsar-135-2010-for-sale-gampaha-577,2026-02-21
Honda Dio 2018,575000,Honda,Dio,2018,62000,100,Hambantota,https://ikman.lk/en/ad/honda-dio-good-2018-for-sale-hambantota,2026-02-21
TVS Star Sport 2019,370000,TVS,Star Sport,2019,104000,100,Gampaha,https://ikman.lk/en/ad/tvs-star-sport-2019-for-sale-gampaha,2026-02-21
Bajaj Discover 135 2008,320000,Bajaj,Discover,2008,85000,135,Polonnaruwa,https://ikman.lk/en/ad/bajaj-discover-135-2008-for-sale-polonnaruwa-26,2026-02-21
TVS Wego 110 2014,330000,TVS,Wego 110,2014,52000,110,Colombo,https://ikman.lk/en/ad/tvs-wego-110-2014-for-sale-colombo-14,2026-02-21
Yamaha FZS V3 2020,248000,Yamaha,FZS V3,2020,48000,150,Gampaha,https://ikman.lk/en/ad/yamaha-fzs-v3-2020-for-sale-gampaha-49,2026-02-21
TVS Ntorq 125 2026,55700,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-285,2026-02-21
Honda PCX160 2022,1740000,Honda,PCX160,2022,120,160,Colombo,https://ikman.lk/en/ad/honda-pcx160-2022-for-sale-colombo-3,2026-02-21
Bajaj Discover 135 2008,320000,Bajaj,Discover,2008,85000,135,Polonnaruwa,https://ikman.lk/en/ad/bajaj-discover-135-2008-for-sale-polonnaruwa-26,2026-02-21
TVS Wego 110 2014,330000,TVS,Wego 110,2014,52000,110,Colombo,https://ikman.lk/en/ad/tvs-wego-110-2014-for-sale-colombo-14,2026-02-21
Mahindra Centuro Rockstar DB 2019,225000,Mahindra,Centuro,2019,10550,110,Colombo,https://ikman.lk/en/ad/mahindra-centuro-rockstar-db-2019-for-sale-colombo-2,2026-02-21
Honda PCX 125 2021,1485000,Honda,PCX 125,2021,20000,125,Puttalam,https://ikman.lk/en/ad/honda-pcx-125-angel-light-jf-2021-for-sale-puttalam,2026-02-21
Honda PCX160 Brand New 2025,1860000,Honda,PCX160,2025,0,157,Gampaha,https://ikman.lk/en/ad/honda-pcx160-brand-new-2025-for-sale-gampaha-2,2026-02-21
TVS Apache 2012,360000,TVS,Apache,2012,66000,180,Ampara,https://ikman.lk/en/ad/tvs-apache-2012-for-sale-ampara-17,2026-02-21
Bajaj Platina 2011,255000,Bajaj,Platina,2011,67000,125,Colombo,https://ikman.lk/en/ad/bajaj-platina-125cc-2011-for-sale-colombo-19,2026-02-21
Honda Dio 2013,525000,Honda,Dio,2013,49427,110,Kurunegala,https://ikman.lk/en/ad/honda-dio-2013-for-sale-kurunegala-998,2026-02-21
Hero Super Splendor 2011,230000,Hero,Super Splendor,2011,56230,100,Jaffna,https://ikman.lk/en/ad/hero-super-splendor-2011-for-sale-jaffna-1,2026-02-21
Ranomoto Pattaya 2019,149000,Ranomoto,Pattaya,2019,19000,125,Batticaloa,https://ikman.lk/en/ad/ranomoto-pattaya-2019-for-sale-batticaloa-16,2026-02-21
Bajaj Discover 125 2014,325000,Bajaj,Discover 125,2014,86000,125,Gampaha,https://ikman.lk/en/ad/bajaj-discover-125-2014-for-sale-gampaha-893,2026-02-21
Hero HF Deluxe 2012,300000,Hero,HF Deluxe,2012,80000,110,Hambantota,https://ikman.lk/en/ad/hero-hf-deluxe-2012-for-sale-hambantota,2026-02-21
Bajaj Discover 125 2015,96500,Bajaj,Discover 125,2015,45000,125,Colombo,https://ikman.lk/en/ad/bajaj-discover-125-2015-for-sale-colombo-773,2026-02-21
Bajaj Platina 2014,390000,Bajaj,Platina,2014,55500,100,Kalutara,https://ikman.lk/en/ad/bajaj-platina-2014-for-sale-kalutara-547,2026-02-21
Bajaj Pulsar 150 2016,495000,Bajaj,Pulsar 150,2016,44000,100,Kandy,https://ikman.lk/en/ad/bajaj-pulsar-150-good-condition-2016-for-sale-kandy,2026-02-21
Bajaj Pulsar 150 2017,660000,Bajaj,Pulsar 150,2017,61000,150,Batticaloa,https://ikman.lk/en/ad/bajaj-pulsar-150-good-2017-for-sale-batticaloa-1,2026-02-21
Yamaha RayZR 2014,320000,Yamaha,RayZR,2014,25000,113,Anuradhapura,https://ikman.lk/en/ad/yamaha-rayzr-2014-for-sale-anuradhapura,2026-02-21
Bajaj Byk 2005,100000,Bajaj,Byk,2005,80000,100,Matale,https://ikman.lk/en/ad/bajaj-byk-2005-for-sale-matale,2026-02-21
Bajaj Discover 125 2006,240000,Bajaj,Discover 125,2006,33330,125,Gampaha,https://ikman.lk/en/ad/bajaj-discover-125-discovery-2006-for-sale-gampaha,2026-02-21
Honda Dio 2012,178000,Honda,Dio,2012,66255,110,Gampaha,https://ikman.lk/en/ad/honda-dio-2012-for-sale-gampaha-3601,2026-02-21
Bajaj Pulsar 150 2019,750000,Bajaj,Pulsar 150,2019,37000,150,Ampara,https://ikman.lk/en/ad/bajaj-pulsar-150-2019-edition-for-sale-ampara,2026-02-21
Demak DTM 2016,375000,Demak,DTM,2016,15000,150,Kegalle,https://ikman.lk/en/ad/2016-for-sale-kegalle,2026-02-21
Bajaj Pulsar 150 2018,650000,Bajaj,Pulsar 150,2018,59000,150,Batticaloa,https://ikman.lk/en/ad/bajaj-pulsar-150-2018-for-sale-batticaloa-391,2026-02-21
TVS Apache Trim 2017,570000,TVS,Apache,2017,65000,200,Badulla,https://ikman.lk/en/ad/tvs-apache-trim-2017-for-sale-badulla,2026-02-21
Honda Super Club 1999,280000,Honda,Super Club,1999,100000,90,Puttalam,https://ikman.lk/en/ad/honda-super-club-1999-for-sale-puttalam-1,2026-02-21
Bajaj CT100 ES 2025,185000,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-es-2025-for-sale-colombo-394,2026-02-21
Suzuki GN 125 Brand New 2025,184000,Suzuki,GN 125,2025,0,125,Kurunegala,https://ikman.lk/en/ad/suzuki-gn-125-brand-new-2025-for-sale-kurunegala,2026-02-21
Bajaj CT100 2026,174000,Bajaj,CT100,2026,0,100,Kegalle,https://ikman.lk/en/ad/bajaj-ct100-2026-for-sale-kegalle-58,2026-02-21
TVS Apache Trim 2017,570000,TVS,Apache,2017,65000,200,Badulla,https://ikman.lk/en/ad/tvs-apache-trim-2017-for-sale-badulla,2026-02-21
Honda Super Club 1999,280000,Honda,Super Club,1999,100000,90,Puttalam,https://ikman.lk/en/ad/honda-super-club-1999-for-sale-puttalam-1,2026-02-21
Bajaj CT100 ES 100 New 2025,258975,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-es-100-new-2025-for-sale-colombo-54,2026-02-21
Bajaj CT100 ES 100 New CT ® 2025,258975,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-es-100-new-ct-r-2025-for-sale-colombo-10,2026-02-21
Honda Little Cub 2010,295000,Honda,Little Cub,2010,56230,50,Kurunegala,https://ikman.lk/en/ad/honda-little-cub-cup-2010-for-sale-kurunegala-1,2026-02-21
Yamaha Ray ZR 2018,490000,Yamaha,Ray ZR,2018,1115,125,Anuradhapura,https://ikman.lk/en/ad/yamaha-ray-zr-2018-for-sale-anuradhapura-169,2026-02-21
Bajaj CT100 2005,240000,Bajaj,CT100,2005,8437,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-ct-100-2005-for-sale-colombo-17,2026-02-21
TVS Ntorq 125 Brand New 2026,168000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-614,2026-02-21
Bajaj Pulsar 150 2018,660000,Bajaj,Pulsar 150,2018,56726,150,Hambantota,https://ikman.lk/en/ad/bajaj-pulsar-150-palsar-2018-for-sale-hambantota,2026-02-21
TVS Ntorq 125 Brand New 2026,158500,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-578,2026-02-21
Hero Maestro Edge 2018,285000,Hero,Maestro Edge,2018,69788,115,Anuradhapura,https://ikman.lk/en/ad/hero-maestro-edge-2018-for-sale-anuradhapura-67,2026-02-21
Bajaj Pulsar 150 2012,398000,Bajaj,Pulsar 150,2012,55000,150,Galle,https://ikman.lk/en/ad/bajaj-pulsar-150-250-2012-for-sale-galle,2026-02-21
Yadea T5 2025,415000,Yadea,T5,2025,7650,80,Colombo,https://ikman.lk/en/ad/yadea-t5-2025-for-sale-colombo-24,2026-02-21
TVS Star Sport 2011,155000,TVS,Star Sport,2011,64587,125,Kandy,https://ikman.lk/en/ad/tvs-star-sport-2011-for-sale-kandy-1,2026-02-21
Bajaj Platina 2010,255000,Bajaj,Platina,2010,75000,100,Gampaha,https://ikman.lk/en/ad/bajaj-platina-100-2010-for-sale-gampaha-253,2026-02-21
Bajaj Pulsar 150 2020,835000,Bajaj,Pulsar 150,2020,34000,150,Ampara,https://ikman.lk/en/ad/bajaj-pulsar-150-2020-for-sale-ampara-197,2026-02-21
Bajaj Discover 135 2009,385000,Bajaj,Discover,2009,100000,135,Kalutara,https://ikman.lk/en/ad/bajaj-2009-for-sale-kalutara-311,2026-02-21
Bajaj Discover 2011,250000,Bajaj,Discover,2011,56200,150,Gampaha,https://ikman.lk/en/ad/bajaj-discover-2011-for-sale-gampaha-2399,2026-02-21
